t,V10,N10,m10,h10,V30,N30,m30,h30,V50,N50,m50,h50,V100,N100,m100,h100
90.3,95.34108104,0.572306081,0.919246013,0.229647315,7.015274673,0.467688667,0.105095617,0.32696458,-2.678998009,0.623498726,0.036968567,0.146310643,42.91042987,0.632465401,0.691692417,0.084994027
90.4,92.91138105,0.604731709,0.958202284,0.207873561,7.341690779,0.466959148,0.108617018,0.327225047,-2.337350876,0.617400452,0.037848485,0.152503205,44.30387067,0.640530976,0.730241883,0.079180409
90.5,88.81113429,0.633087836,0.976557356,0.188191235,7.673298124,0.466344965,0.112266163,0.327337541,-1.988601203,0.611484442,0.039014554,0.158490425,44.92866866,0.648644851,0.763099954,0.073663981
90.6,83.95305505,0.657455833,0.984872608,0.170416222,8.011363944,0.4658466,0.116056308,0.327299949,-1.633766111,0.60574998,0.040389141,0.164273584,44.73929518,0.656496842,0.788947986,0.068552639
90.7,78.73274246,0.678147851,0.988054179,0.154386201,8.357391054,0.46546498,0.120003421,0.327109504,-1.273601217,0.600196232,0.041926409,0.169854176,43.79963397,0.663808853,0.807215862,0.063920889
90.8,73.38329811,0.695534242,0.988240834,0.139961771,8.713173276,0.465201559,0.124126792,0.326762653,-0.90872708,0.59482228,0.043599509,0.175233818,42.24297433,0.670366181,0.817873283,0.059818048
90.9,68.0499091,0.709982693,0.986247561,0.127026979,9.080868525,0.46505843,0.128449838,0.326254888,-0.539693572,0.589627145,0.045392976,0.180414196,40.22534412,0.676026921,0.821148394,0.056275729
91,62.818614,0.721831947,0.982218643,0.115489733,9.463096152,0.465038466,0.133001141,0.325580528,-0.167012366,0.584609787,0.047298175,0.18539704,37.89130535,0.680714938,0.817308944,0.05331282
91.1,57.73459445,0.731381495,0.975911325,0.105281817,9.863068027,0.465145503,0.137815828,0.324732436,0.208827465,0.579769111,0.049310576,0.190184099,35.35637522,0.684404852,0.806545806,0.050938427
91.2,52.8151797,0.738889545,0.966812627,0.096357883,10.28476731,0.465384573,0.142937431,0.323701646,0.587353003,0.575103965,0.051428091,0.194777133,32.70205217,0.687105548,0.788938584,0.049154053
91.3,48.05822116,0.744575001,0.95418128,0.088692592,10.73319569,0.465762219,0.148420406,0.322476865,0.968106175,0.570613137,0.053650079,0.199177901,29.97829216,0.688845751,0.764468669,0.04795611
91.4,43.44564401,0.74862076,0.93705519,0.082275301,11.21472072,0.466286921,0.154333621,0.321043793,1.350645398,0.566295354,0.05597672,0.203388158,27.21005649,0.689663126,0.733056295,0.047339087
91.5,38.94184232,0.7511764,0.914237459,0.077102869,11.73757255,0.466969678,0.160765254,0.319384191,1.734549036,0.562149281,0.058408649,0.207409645,24.40648515,0.689597331,0.694617886,0.047298975
91.6,34.4871461,0.752358912,0.884253477,0.073173189,12.31256792,0.467824821,0.167829803,0.317474546,2.119419925,0.558173521,0.060946722,0.211244085,21.57251419,0.688687171,0.649159752,0.047835965
91.7,29.9880023,0.752250738,0.845254613,0.070483668,12.95418845,0.468871179,0.175678314,0.315284164,2.50489057,0.554366614,0.063591891,0.214893179,18.72312104,0.686971903,0.596937395,0.048955284
91.8,25.30799195,0.750895617,0.794843301,0.069038006,13.68222488,0.470133782,0.184513621,0.312772335,2.890628743,0.550727041,0.06634513,0.218358596,15.89916818,0.684496505,0.538702576,0.050664881
91.9,20.26989734,0.748294999,0.729853522,0.06886178,14.52435298,0.471646419,0.194613632,0.309884022,3.276343296,0.54725323,0.069207413,0.22164197,13.18008453,0.681319803,0.476006724,0.052968682
92,14.69721114,0.744412554,0.646371661,0.070026101,15.5202812,0.473455593,0.20636779,0.306543101,3.661790059,0.543943558,0.072179718,0.224744891,10.68340421,0.677522583,0.411411369,0.05585501
92.1,8.559795756,0.739202867,0.54103941,0.072678159,16.7286464,0.475626832,0.220335778,0.302641406,4.046777768,0.540796365,0.075263055,0.227668895,8.541062231,0.673211032,0.348341502,0.059282847
92.2,2.271497571,0.732684135,0.415866107,0.077050504,18.2388402,0.478255154,0.237344624,0.2980204,4.431174012,0.537809959,0.078458519,0.230415457,6.85614162,0.668511466,0.29041042,0.063173278
92.3,-3.156350822,0.725036997,0.28604515,0.083331386,20.19192086,0.481483053,0.258653453,0.292439645,4.814911048,0.534982632,0.081767355,0.232985975,5.66498285,0.663556734,0.240452711,0.067414284
92.4,-6.796178595,0.716621255,0.177012356,0.091350664,22.81836457,0.485532639,0.286236902,0.28552246,5.197991836,0.532312677,0.085191042,0.235381757,4.931188407,0.658470168,0.199850401,0.071879116
92.5,-8.694384038,0.707833335,0.103414085,0.100518991,26.50560779,0.490764637,0.323263535,0.27666994,5.580496002,0.529798401,0.088731395,0.237604007,4.571469076,0.653354068,0.168525151,0.076448236
92.6,-9.515896148,0.698953859,0.060908565,0.110217918,31.90677569,0.497785514,0.374804571,0.264981541,5.962586343,0.527438148,0.092390678,0.239653803,4.490160753,0.64828578,0.145426229,0.081023924
92.7,-9.818755698,0.690129213,0.03836163,0.120062178,40.03723646,0.507616652,0.448300059,0.249479147,6.344515615,0.525230323,0.096171743,0.241532075,4.602769212,0.643319783,0.129103369,0.085534371
92.8,-9.895478427,0.681423849,0.026889954,0.12986725,51.94397268,0.521807528,0.55093293,0.230323814,6.726634442,0.523173416,0.100078179,0.243239577,4.844740118,0.638492523,0.118108274,0.089930665
92.9,-9.874775635,0.672863859,0.021190523,0.13955391,66.70684794,0.541873176,0.677413292,0.20982797,7.109400358,0.521266033,0.10411449,0.244776861,5.170805305,0.633827472,0.111189693,0.094181217
93,-9.81044256,0.664459065,0.018424336,0.149089394,78.93793089,0.567351011,0.797920389,0.190260006,7.493388678,0.519506929,0.108286303,0.246144232,5.55075836,0.629339283,0.107347886,0.098266409
93.1,-9.724965726,0.65621254,0.017136074,0.15846046,84.00725283,0.594948952,0.883367238,0.172339259,7.879306093,0.517895043,0.112600598,0.247341714,5.964966536,0.62503679,0.105818965,0.102174484
93.2,-9.627933277,0.648124542,0.016592638,0.167662077,83.41652301,0.621309836,0.932887913,0.156092232,8.268007628,0.516429549,0.117065994,0.248368992,6.400810175,0.620925043,0.106034148,0.105898688
93.3,-9.523542028,0.640194131,0.016427206,0.17669274,80.06635549,0.64484942,0.958978215,0.141411672,8.66051825,0.515109898,0.12169308,0.249225353,6.850191565,0.617006643,0.107576094,0.10943541
93.4,-9.413678605,0.632419862,0.016456606,0.185552492,75.51493774,0.665178007,0.971843856,0.128179603,9.058060848,0.513935882,0.126494822,0.249909612,7.307900991,0.613282593,0.110140986,0.112782989
93.5,-9.299211892,0.624800084,0.016589397,0.194242084,70.46331429,0.682380079,0.977194684,0.11629125,9.46209264,0.512907704,0.131487058,0.250420019,7.770581821,0.609752851,0.113508497,0.115940968
93.6,-9.180550429,0.617333067,0.016779931,0.202762586,65.25890961,0.69670069,0.977790398,0.105661031,9.87435261,0.512026061,0.136689123,0.250754151,8.23608691,0.60641669,0.117519105,0.118909618
93.7,-9.057890069,0.610017069,0.017005457,0.211115226,60.08604009,0.708426455,0.97476007,0.09622434,10.29692407,0.511292251,0.142124631,0.250908769,8.703081931,0.603272931,0.122057433,0.121689637
93.8,-8.93132737,0.602850362,0.017254704,0.219301304,55.03986087,0.717837517,0.968333439,0.087937406,10.73231796,0.510708299,0.147822488,0.250879642,9.170801808,0.600320117,0.127040215,0.124281947
93.9,-8.800913076,0.595831245,0.017522172,0.227322151,50.16270489,0.725188295,0.958205057,0.080775144,11.18358399,0.510277125,0.153818197,0.250661324,9.638901505,0.59755663,0.132407708,0.126687564
94,-8.666678327,0.58895805,0.017805277,0.235179117,45.4637737,0.730701123,0.943710684,0.074726496,11.65446076,0.510002749,0.160155591,0.250246858,10.10736495,0.594980786,0.13811761,0.128907493
94.1,-8.528647551,0.582229145,0.018102918,0.242873558,40.92815318,0.734565244,0.923912292,0.069787515,12.14958125,0.509890568,0.166889133,0.249627398,10.57645017,0.592590918,0.144140802,0.130942658
94.2,-8.386845434,0.575642932,0.018414745,0.250406833,36.51794149,0.736937035,0.897631927,0.065954199,12.67475632,0.509947718,0.174087044,0.248791696,11.04665771,0.590385445,0.150458404,0.132793836
94.3,-8.241300377,0.569197849,0.018740801,0.2577803,32.16839516,0.737939293,0.863439758,0.063218834,13.23737237,0.510183557,0.181835582,0.247725409,11.51871475,0.58836294,0.157059769,0.1344616
94.4,-8.092046569,0.562892368,0.019081328,0.264995319,27.78322155,0.737659084,0.819587284,0.061573371,13.84695744,0.510610337,0.190245013,0.246410155,11.99357037,0.586522194,0.163941179,0.135946261
94.5,-7.939125134,0.556724993,0.019436673,0.272053248,23.23531099,0.736145518,0.763899621,0.061020487,14.51599979,0.511244126,0.199458068,0.24482218,12.47240016,0.58486229,0.171105046,0.137247815
94.6,-7.782584665,0.550694259,0.01980724,0.278955448,18.38526233,0.733411335,0.693746662,0.061590102,15.26115455,0.512106128,0.209662106,0.242930465,12.95661953,0.583382672,0.178559514,0.138365878
94.7,-7.622481661,0.544798729,0.020193459,0.285703277,13.14441819,0.729446243,0.606505482,0.063358206,16.10505524,0.51322459,0.221106913,0.240693968,13.44790603,0.58208323,0.186318364,0.139299614
94.8,-7.458880701,0.539036996,0.020595777,0.292298098,7.618714405,0.724253962,0.501475511,0.066459355,17.07908754,0.514637634,0.234131228,0.238057535,13.9482315,0.580964383,0.194401203,0.140047661
94.9,-7.291854465,0.533407675,0.021014645,0.298741271,2.290851506,0.717916935,0.384132022,0.071055505,18.2277197,0.516397544,0.249202875,0.234945716,14.45990651,0.580027192,0.202833894,0.140608034
95,-7.121483694,0.527909407,0.021450516,0.305034161,-2.055628026,0.710652823,0.269525438,0.077195438,19.61537422,0.518577435,0.266980282,0.231253279,14.98563952,0.579273472,0.21164924,0.140978016
95.1,-6.947857107,0.522540852,0.02190384,0.311178132,-4.904896163,0.70278779,0.175831653,0.084636169,21.33743556,0.521281836,0.288407273,0.226830656,15.52861395,0.578705947,0.220887957,0.141154026
95.2,-6.771071224,0.517300693,0.022375062,0.317174552,-6.407735611,0.694641825,0.111159092,0.092899277,23.53773941,0.524663778,0.314856998,0.221462366,16.092588,0.578328415,0.230599946,0.141131464
95.3,-6.591230138,0.512187627,0.022864617,0.323024789,-7.053630732,0.686438656,0.071559534,0.101530782,26.43494509,0.528952396,0.34833718,0.214839372,16.68202311,0.57814597,0.240845963,0.140904509
95.4,-6.408445226,0.507200368,0.023372934,0.328730214,-7.251665496,0.678301829,0.04894312,0.110240695,30.35552274,0.534495677,0.39172513,0.20654274,17.30224785,0.578165265,0.251699726,0.140465895
95.5,-6.222834823,0.502337645,0.023900428,0.3342922,-7.234546163,0.670290902,0.036527183,0.118879346,35.74704366,0.541816587,0.448809623,0.196113389,17.95966604,0.578394841,0.263250592,0.139806616
95.6,-6.034523843,0.497598196,0.024447499,0.339712121,-7.115160865,0.662432674,0.02991306,0.127376733,43.06521265,0.551645541,0.52333874,0.18337439,18.6620185,0.578845545,0.275606886,0.138915584
95.7,-5.843643356,0.49298077,0.025014533,0.344991351,-6.945230439,0.654738669,0.026528038,0.135701406,52.2821102,0.564790041,0.615439156,0.168956638,19.41870784,0.579531042,0.288899997,0.137779215
95.8,-5.650330126,0.488484124,0.025601897,0.350131269,-6.748236058,0.647213492,0.024931375,0.143839571,61.95576856,0.581612296,0.715752467,0.154180619,20.24119194,0.580468474,0.303289312,0.136380948
95.9,-5.454726102,0.484107021,0.026209938,0.355133251,-6.534985027,0.639858617,0.024330576,0.151785457,69.26024554,0.601299512,0.806206301,0.14010193,21.1434412,0.581679258,0.318967932,0.134700712
96,-5.256977879,0.479848226,0.026838982,0.359998675,-6.31058383,0.632674086,0.024292617,0.159536988,72.35990119,0.621961681,0.873297083,0.127138192,22.14242873,0.583190071,0.336168861,0.13271439
96.1,-5.057236117,0.475706508,0.02748933,0.364728921,-6.077536751,0.625659279,0.024581297,0.167093835,71.7697577,0.641740773,0.916235699,0.115362006,23.25856767,0.585034008,0.355170798,0.130393401
96.2,-4.855654942,0.471680638,0.028161258,0.369325366,-5.837138166,0.618813276,0.025067787,0.174456517,68.91079898,0.659539597,0.941092248,0.104739176,24.51590061,0.587251856,0.376301593,0.127704644
96.3,-4.652391308,0.467769381,0.028855015,0.373789389,-5.590110567,0.612135016,0.025681866,0.181625982,64.88627144,0.674938939,0.953940123,0.09521493,25.94164369,0.589893306,0.399935477,0.124611285
96.4,-4.447604342,0.463971505,0.02957082,0.378122367,-5.336903751,0.605623387,0.026385399,0.188603404,60.34178822,0.687895954,0.958741282,0.086740243,27.56434913,0.593017694,0.426476987,0.121075199
96.5,-4.241454675,0.46028577,0.030308861,0.382325677,-5.077838591,0.599277255,0.02715789,0.195390082,55.62936362,0.698537173,0.957579768,0.079279775,29.40946669,0.596693435,0.456320032,0.117062284
96.6,-4.034103752,0.456710933,0.031069297,0.386400695,-4.813177798,0.593095487,0.027988593,0.201987387,50.93582531,0.70705221,0.951282165,0.07281282,31.49061245,0.600994672,0.48976617,0.112552009
96.7,-3.825713139,0.453245741,0.031852251,0.390348793,-4.54316147,0.587076959,0.028872176,0.208396738,46.35409432,0.713643399,0.939886532,0.067330162,33.79499182,0.605992957,0.526887202,0.107551571
96.8,-3.616443823,0.449888937,0.032657814,0.394171345,-4.268025228,0.581220552,0.029806327,0.214619584,41.92046745,0.718502661,0.922932481,0.062828087,36.26346263,0.611741577,0.567334408,0.102111906
96.9,-3.406455519,0.446639254,0.033486044,0.397869719,-3.988009457,0.575525159,0.03079043,0.220657399,37.63251738,0.721800859,0.899630635,0.059301648,38.77112683,0.618251798,0.610142508,0.096337842
97,-3.195905977,0.443495413,0.034336961,0.401445283,-3.703363834,0.569989674,0.031824815,0.226511672,33.45605558,0.723682217,0.868951729,0.056740599,41.1220918,0.625465116,0.653640919,0.090382623
97.1,-2.984950303,0.440456129,0.035210553,0.404899402,-3.414349228,0.564612995,0.032910335,0.232183904,29.32768956,0.724260577,0.829652616,0.055131146,43.07462019,0.633232687,0.695606452,0.084424112
97.2,-2.773740297,0.437520103,0.036106774,0.408233437,-3.121238153,0.559394018,0.034048128,0.237675609,25.15910029,0.723617012,0.780260087,0.054464104,44.39926298,0.641316384,0.73368576,0.07863342
97.3,-2.562423806,0.434686027,0.037025541,0.411448746,-2.824314304,0.55433163,0.03523947,0.24298831,20.8503079,0.721800531,0.719084091,0.054747028,44.94558944,0.649418334,0.765912565,0.073151946
97.4,-2.351144111,0.431952581,0.037966743,0.414546683,-2.523871407,0.54942471,0.036485691,0.248123532,16.32375393,0.718835773,0.644459374,0.056016597,44.67959926,0.657229518,0.791043673,0.068084081
97.5,-2.140039345,0.429318433,0.038930234,0.417528601,-2.220211693,0.544672119,0.037788122,0.25308281,11.59558385,0.714743688,0.555633111,0.058346084,43.673931,0.664476944,0.808572693,0.063501525
97.6,-1.929241937,0.426782241,0.039915839,0.420395845,-1.913644054,0.540072701,0.039148064,0.257867677,6.880025582,0.709579355,0.454785359,0.061834576,42.06599453,0.670952843,0.818506224,0.059451599
97.7,-1.718878081,0.424342652,0.040923354,0.423149756,-1.604481839,0.535625273,0.040566756,0.26247967,2.632908068,0.703476462,0.349554246,0.066550382,40.01192887,0.676522151,0.821084167,0.055964513
97.8,-1.509067317,0.421998305,0.041952554,0.425791673,-1.293040539,0.53132863,0.042045371,0.266920326,-0.639028471,0.696662564,0.252525452,0.072425141,37.65401785,0.681114344,0.816570366,0.053058105
97.9,-1.299922012,0.419747825,0.043003184,0.428322926,-0.979635213,0.527181533,0.043584994,0.271191178,-2.730251853,0.689413255,0.174845815,0.079196768,35.10456055,0.68470805,0.805145453,0.050740653
98,-1.091547029,0.417589832,0.044074972,0.43074484,-0.664577763,0.523182711,0.045186622,0.275293756,-3.82872829,0.681974432,0.119947135,0.086502908,32.44182201,0.687314647,0.786878489,0.049013051
98.1,-0.884039412,0.415522938,0.045167632,0.433058733,-0.348174144,0.519330858,0.046851157,0.279229585,-4.277339624,0.674517236,0.084442945,0.094028803,29.71301459,0.688964136,0.761743067,0.047871376
98.2,-0.677488026,0.413545748,0.046280861,0.435265918,-0.030721386,0.515624633,0.048579405,0.283000181,-4.359153291,0.667141748,0.062738617,0.101569058,26.94113674,0.689694612,0.729656156,0.047310118
98.3,-0.471973332,0.411656862,0.047414345,0.437367697,0.287495369,0.512062655,0.050372077,0.286607052,-4.247626628,0.6599007,0.049972208,0.109010044,24.13437523,0.689545708,0.690537966,0.047325574
98.4,-0.267567206,0.409854875,0.048567767,0.439365364,0.606205902,0.508643508,0.052229797,0.290051694,-4.035445681,0.652820384,0.042740643,0.116294077,21.29797352,0.68855615,0.644410592,0.047918425
98.5,-0.064332771,0.408138382,0.049740808,0.441260204,0.925157978,0.505365738,0.054153108,0.293335587,-3.769390125,0.645913503,0.038876236,0.12339314,18.44871292,0.68676546,0.591565221,0.049094324
98.6,0.137675733,0.406505976,0.050933151,0.44305349,1.244120342,0.502227855,0.056142488,0.296460193,-3.472730428,0.639185994,0.03705598,0.130294081,15.63074139,0.684219567,0.5328174,0.050861204
98.7,0.33841302,0.404956252,0.052144485,0.444746485,1.562885738,0.499228339,0.058198359,0.299426956,-3.157160614,0.632640445,0.036487561,0.136991087,12.92749481,0.680979098,0.469810292,0.053222061
98.8,0.537842799,0.403487808,0.05337451,0.446340438,1.881273802,0.496365641,0.060321116,0.302237291,-2.828724595,0.626277766,0.0367001,0.14348199,10.4593384,0.677127256,0.40520308,0.056162972
98.9,0.735937789,0.402099247,0.054622945,0.447836582,2.199133972,0.493638185,0.062511143,0.304892583,-2.490693892,0.620098009,0.037414403,0.149766464,8.357468449,0.672772554,0.342476418,0.059639476
99,0.932679704,0.400789179,0.055889527,0.449236138,2.516348256,0.491044381,0.064768849,0.307394182,-2.144963942,0.61410078,0.038464976,0.155845136,6.719822713,0.668042626,0.28521076,0.063569004
99.1,1.128059224,0.399556222,0.057174019,0.450540306,2.83283399,0.488582625,0.067094694,0.309743396,-1.792738224,0.608285437,0.039753737,0.161719141,5.575372362,0.663070078,0.236120487,0.067837159
99.2,1.322075945,0.398399007,0.058476216,0.45175027,3.148546568,0.48625131,0.069489232,0.311941481,-1.43486796,0.60265119,0.041222668,0.167389894,4.881727567,0.657976599,0.196436382,0.072316985
99.3,1.51473833,0.397316178,0.059795948,0.452867194,3.463482159,0.484048833,0.071953152,0.313989634,-1.072023233,0.597197159,0.042837636,0.172858963,4.552977031,0.652862134,0.165960672,0.076890584
99.4,1.706063652,0.396306393,0.061133083,0.453892217,3.777680501,0.481973608,0.074487326,0.315888984,-0.704780006,0.591922388,0.044578808,0.178128011,4.493760657,0.647801666,0.143580748,0.081462707
